key,mode,direction,target,magnitude_cm,realised_mm_mean,realised_mm_max,peak_rel_err_median,peak_rel_err_p90,channel_rel_err_median,channel_rel_err_p90,rdm_median,rdm_p90,lnmag_median,abs_lnmag_p90,d_asymmetry_median,d_asymmetry_p90,d_asymmetry_max,loc_err_median_mm,loc_err_p90_mm,loc_err_mean_mm
single|Fp2|315|1.5,single,315deg,Fp2,1.5,0.7730358997966494,14.687682096136339,0.018924087995938525,0.08691010514278062,0.018924087995938525,0.08691010514278062,0.01102660883517979,0.04955939507123481,-0.0010335908828838151,0.011435391334628026,0.002408737043351067,0.032255699804378854,1.2441248837073164,0.0,0.0,0.23959325426105657
single|Fp2|315|2.0,single,315deg,Fp2,2.0,0.9674219355767101,18.38101677595749,0.023528574382179812,0.10728804560285309,0.023528574382179812,0.10728804560285309,0.013697888603062673,0.061687428323252844,-0.0012554367007099822,0.013878197577015208,0.0029961272190524024,0.04009911288929302,1.1874380458511666,0.0,0.0,0.2931643296759831
single|T7|0|0.25,single,0deg,T7,0.25,0.13156886837840032,2.499808499189606,0.009385487583943378,0.031211196559095558,0.009385487583943378,0.031211196559095558,0.004896893476705827,0.016098500083564688,-9.500868218242772e-05,0.004738533987189475,0.0009514219438666871,0.0109822246453678,0.8844023567046155,0.0,0.0,0.0076313710362453
single|T7|0|0.5,single,0deg,T7,0.5,0.263161844878287,5.0000750526874524,0.01855325598748555,0.06200764821026043,0.01855325598748555,0.06200764821026043,0.009693392337594505,0.03201421163231672,-0.00019906333390028256,0.009290697667353348,0.0018732504847631393,0.021595076555737683,1.3304847932610533,0.0,0.0,0.08030744111230514
single|T7|0|0.855,single,0deg,T7,0.855,0.4500018367511423,8.550034898271704,0.03148534219502451,0.10635022705484509,0.03148534219502451,0.10635022705484509,0.016441655302471443,0.05537029654840251,-0.0003145614538223395,0.016020455306025538,0.003178001626820137,0.036763759883669755,1.5991526471333497,0.0,0.0,0.3466854710698007
single|T7|0|0.938,single,0deg,T7,0.938,0.4936303716364749,9.378977061093023,0.03449430267487709,0.11657823753877171,0.03449430267487709,0.11657823753877171,0.01798736262759336,0.06060381717954955,-0.00033187727590827036,0.01741857263158961,0.0034755358331831354,0.04033842776831978,1.455194293346155,0.0,0.0,0.4022080263043108
single|T7|0|1.5,single,0deg,T7,1.5,0.7886906844944943,14.985123005395392,0.05431714216822464,0.18412126607726162,0.05431714216822464,0.18412126607726162,0.028360150274170368,0.09687775522385302,-0.0004576974646333144,0.026618639580344914,0.005473094972874848,0.0632870959137416,1.7359518524503406,0.0,1.9883668652750977,0.8975012231847489
single|T7|0|2.0,single,0deg,T7,2.0,1.048208216579016,19.915956115001304,0.07161799427153145,0.24172726815821277,0.07161799427153145,0.24172726815821277,0.037481739577937934,0.12973891109115993,-0.00054245383272376,0.03338388648293538,0.007157002515927345,0.08252135249650977,1.752428334047248,0.0,4.307874012508327,1.503305107942891
single|T7|45|0.25,single,45deg,T7,0.25,0.13156285346504257,2.4996942158358086,0.005821720146530516,0.02479326257094768,0.005821720146530516,0.02479326257094768,0.0031324448902009545,0.012838672723482892,-0.00012595039763963172,0.004124127150559218,0.0005925127357820428,0.007854452238974075,0.9590346967313391,0.0,0.0,0.0027435815657575148
single|T7|45|0.5,single,45deg,T7,0.5,0.2631071376192846,4.999035614766408,0.011542198511711933,0.047846154324212416,0.011542198511711933,0.047846154324212416,0.0062108098838690425,0.02499864697250013,-0.00025282380390844903,0.007940234265266162,0.0011715046682865826,0.015480561298205922,0.8928022460379114,0.0,0.0,0.023809021458952556
single|T7|45|0.855,single,45deg,T7,0.855,0.45000685232041665,8.550130194087917,0.019614742315021298,0.08102356830473943,0.019614742315021298,0.08102356830473943,0.01057324629447282,0.04239854198197398,-0.00044775484813099173,0.013161489891398542,0.0019994094302839133,0.02643262685527001,1.099590958034226,0.0,0.0,0.1282015683059078
single|T7|45|0.938,single,45deg,T7,0.938,0.49368971531831657,9.380104591048015,0.0214685068543534,0.08813249718620532,0.0214685068543534,0.08813249718620532,0.011585779995558817,0.04626553747981881,-0.0004916924563849105,0.014275326870345552,0.002191144575889925,0.028812056347590043,1.1257201583798286,0.0,0.0,0.1770840053347719
single|T7|45|1.5,single,45deg,T7,1.5,0.7894312213208236,14.999193205095647,0.03378695265751025,0.13674876410350528,0.03378695265751025,0.13674876410350528,0.01832587040902362,0.07254959110060585,-0.0008157047971105435,0.021554198933300902,0.003468721894543225,0.04519150722287871,1.4512103215738743,0.0,0.0,0.4450021964531199
single|T7|45|2.0,single,45deg,T7,2.0,1.053248262375561,20.01171698513566,0.04469949631435311,0.18138545756643157,0.04469949631435311,0.18138545756643157,0.02433560203175943,0.09692644269557892,-0.0011408843849711097,0.027548257730140788,0.0046178521571493825,0.05961786731852947,1.5880348548702836,0.0,0.0,0.8357418683236049
single|T7|90|0.25,single,90deg,T7,0.25,0.13157894736842116,2.500000000000002,0.004187772641552953,0.02062060562744342,0.004187772641552953,0.02062060562744342,0.002436863970900762,0.010783942097389594,-9.709619285994743e-05,0.003219221393662137,0.0004818785310916475,0.0065315175546707405,0.9903289635021266,0.0,0.0,0.002698264400647297
single|T7|90|0.5,single,90deg,T7,0.5,0.2631506027122584,4.999861451532909,0.0083548232721401,0.040714184107205766,0.0083548232721401,0.040714184107205766,0.004883278113098017,0.021027808118780626,-0.00020173831121624957,0.00629595330294002,0.0009603314532470875,0.012779814866844236,0.9641786669057112,0.0,0.0,0.01978510466399476
single|T7|90|0.855,single,90deg,T7,0.855,0.44929280320260007,8.536563260849402,0.014338367420365868,0.0683175547192022,0.014338367420365868,0.0683175547192022,0.008452272792030436,0.035819961718633095,-0.0003741288597232667,0.010545991607884437,0.0016538422401856379,0.02145696418529211,1.4093775855619093,0.0,0.0,0.09104925169674086
single|T7|90|0.938,single,90deg,T7,0.938,0.49284301514973655,9.364017287844995,0.015738967832760582,0.07466870837778496,0.015738967832760582,0.07466870837778496,0.009273745004903172,0.03926507578372136,-0.0004123597170765941,0.011470317492686859,0.0018175431013168764,0.023515596468136946,1.6034451436538713,0.0,0.0,0.09397455836992495
single|T7|90|1.5,single,90deg,T7,1.5,0.7868604793536149,14.950349107718683,0.02499169526532459,0.11113493446629522,0.02499169526532459,0.11113493446629522,0.014654116913557974,0.05890196257426868,-0.0007062987869579059,0.016988590875609704,0.002876330873415045,0.03632776086443493,1.4872882292719571,0.0,0.0,0.2624665843886261
single|T7|90|2.0,single,90deg,T7,2.0,1.0483706041115513,19.919041478119475,0.032725660810632655,0.1365658743217515,0.032725660810632655,0.1365658743217515,0.01922945264582708,0.0739565251432128,-0.0009817241347858385,0.021403664291782507,0.003771928622568234,0.04642504634807756,1.4035992489392028,0.0,0.0,0.4344781787952403
single|T7|135|0.25,single,135deg,T7,0.25,0.13157894736842102,2.4999999999999996,0.007786780142250412,0.02530246708407031,0.007786780142250412,0.02530246708407031,0.004243954978037541,0.01383674133418701,6.894429623228693e-06,0.0037156653403240766,0.0007620496718677428,0.009548240440720977,0.907627792942336,0.0,0.0,0.02023488239049776
single|T7|135|0.5,single,135deg,T7,0.5,0.2623160234704153,4.984004445937891,0.015239640358903524,0.04841581347811516,0.015239640358903524,0.04841581347811516,0.008323092654052584,0.026272346217757668,-1.6682267919570027e-06,0.007232412204850363,0.001482738068375622,0.018302002747700996,1.2267509928138218,0.0,0.0,0.08373346742044457
single|T7|135|0.855,single,135deg,T7,0.855,0.44666785583605406,8.486689260885028,0.02564322857923989,0.07894863439745656,0.02564322857923989,0.07894863439745656,0.014050085127760122,0.04300984327705988,-9.308834101080315e-06,0.011831048629848594,0.0024905007480653107,0.02988915159338587,1.7273445865998052,0.0,0.0,0.2004852226917166
single|T7|135|0.938,single,135deg,T7,0.938,0.48987122242344266,9.30755322604541,0.027785907030726965,0.08521365549116906,0.027785907030726965,0.08521365549116906,0.015257270065459926,0.046256752127116725,-1.8585459065056624e-05,0.012863988263204966,0.002697972016819164,0.032196867205439406,1.611747684678515,0.0,0.0,0.24585605274628386
single|T7|135|1.5,single,135deg,T7,1.5,0.7909359971840452,15.027783946496857,0.043074299997706934,0.1272559016756782,0.043074299997706934,0.1272559016756782,0.023647449592327136,0.06894144334165388,-7.437984418654254e-05,0.019458098124437474,0.004150240528804666,0.04800201781794919,1.6998954216308952,0.0,0.0,0.5193876874459626
single|T7|135|2.0,single,135deg,T7,2.0,1.0535363877654882,20.017191367544275,0.055820021404659304,0.16178896571633164,0.055820021404659304,0.16178896571633164,0.03065844229469397,0.08755789382216574,-0.0001340640612454242,0.02403758278473666,0.005369837965701285,0.06085130700255362,1.677523977546919,0.0,0.0,0.8240179550311002
single|T7|180|0.25,single,180deg,T7,0.25,0.13157894736842102,2.499999999999999,0.009447342752794269,0.03158327700851872,0.009447342752794269,0.03158327700851872,0.004925086851783621,0.01626429785488123,0.00011679531330199288,0.0049812832447393264,0.0009609815072404763,0.011013179135998585,0.9225743324073632,0.0,0.0,0.01104680616860867
single|T7|180|0.5,single,180deg,T7,0.5,0.26316865612062473,5.00020446629187,0.018531114473720404,0.060982298250870065,0.018531114473720404,0.060982298250870065,0.009668908417549547,0.03132560050684902,0.00022459291397717757,0.009598488707449964,0.0018735414476184764,0.02113160125104889,1.544717526010511,0.0,0.0,0.07128320695394706
single|T7|180|0.855,single,180deg,T7,0.855,0.44996618084625667,8.549357436078877,0.031600299331175856,0.10233200555831652,0.031600299331175856,0.10233200555831652,0.01640730316831234,0.05307357323129814,0.0003973938280455423,0.01630364917003842,0.003203914687442855,0.03575690100925543,1.71048110498835,0.0,0.0,0.2609963345090186
single|T7|180|0.938,single,180deg,T7,0.938,0.4936420717676634,9.379199363585604,0.03472149137454672,0.11181708938243896,0.03472149137454672,0.11181708938243896,0.018008095354874864,0.0582621913447964,0.0004453776950984616,0.017944046679572657,0.0035185367415723895,0.03905283187456235,1.6313381560602789,0.0,0.0,0.3039832844679746
single|T7|180|1.5,single,180deg,T7,1.5,0.7892595919617746,14.995932247273718,0.054526040566789204,0.17040843501330413,0.054526040566789204,0.17040843501330413,0.028377122128214187,0.09019375715149057,0.0007610744076963975,0.028189989557860586,0.005479423578062581,0.05880358514383799,1.6968762069452292,0.0,0.0,0.8685311906621418
single|T7|180|2.0,single,180deg,T7,2.0,1.053541868685713,20.017295505028546,0.07163214510615482,0.21930208772203286,0.07163214510615482,0.21930208772203286,0.03714331684347026,0.11699866455532669,0.0010364772975784893,0.03751776058251448,0.007174835401052154,0.07565688416543048,1.6666240016525167,0.0,4.423254790508153,1.3699680777987409
single|T7|225|0.25,single,225deg,T7,0.25,0.13157894736842102,2.499999999999999,0.0058469045203117034,0.025809585435503914,0.0058469045203117034,0.025809585435503914,0.0031534015304243252,0.013197025765798598,0.00012570102748888994,0.004311584995045927,0.0005960323506509768,0.007920990586405552,0.8933864383044856,0.0,0.0,0.0
single|T7|225|0.5,single,225deg,T7,0.5,0.2630515842410097,4.997980100579185,0.011788890064790794,0.05104136256331624,0.011788890064790794,0.05104136256331624,0.006348888535049435,0.026188208793282486,0.00023997350660839845,0.008604866660610588,0.0011975496098613897,0.015844687194093154,1.1780259610994193,0.0,0.0,0.015934925162911805
single|T7|225|0.855,single,225deg,T7,0.855,0.44978517919152905,8.545918404639052,0.020439085249671838,0.08997397039231839,0.020439085249671838,0.08997397039231839,0.011020660866308821,0.04568882135588854,0.00038310457603487073,0.01511956062284705,0.0020738324430670356,0.027209214292900574,1.4814039792154037,0.0,0.0,0.15895277489462412
single|T7|225|0.938,single,225deg,T7,0.938,0.49349031191265635,9.376315926340471,0.022429418030655707,0.09907910434205376,0.022429418030655707,0.09907910434205376,0.012076537130997472,0.050299286713190165,0.0004210898545867704,0.01669813639252756,0.0022765212871399404,0.02986996555723373,1.363467614479988,0.0,0.0,0.2536001621210737
single|T7|225|1.5,single,225deg,T7,1.5,0.7876604658029167,14.965548850255418,0.036587824194914145,0.15973039471708664,0.036587824194914145,0.15973039471708664,0.019650096148783797,0.08153733873056948,0.0006119574101088991,0.027345411417108598,0.003669022738602576,0.04731443866181907,1.8642166149410586,0.0,0.0,0.6246705952407718
single|T7|225|2.0,single,225deg,T7,2.0,1.0523715524141182,19.995059495868247,0.048853629245132535,0.21291459217205547,0.048853629245132535,0.21291459217205547,0.026281877870779458,0.10919583365450394,0.000800378363094462,0.03705766859546338,0.004909669664557553,0.06256792503836475,1.6744759744517212,0.0,2.181861692375058,1.0626598571161743
single|T7|270|0.25,single,270deg,T7,0.25,0.13149021889551452,2.4983141590147757,0.004158302153822901,0.02132949187565593,0.004158302153822901,0.02132949187565593,0.00242455285763387,0.01097243333946637,9.429407563318819e-05,0.003453734960032709,0.0004790369236191139,0.006600805220304824,0.829222286803044,0.0,0.0,0.0
single|T7|270|0.5,single,270deg,T7,0.5,0.26284831699359545,4.994118022878314,0.008206562267395436,0.043926634295267136,0.008206562267395436,0.043926634295267136,0.004787347306157416,0.022553002133465026,0.00017241015877165051,0.0071802669347815675,0.0009506187452299475,0.013384905742178335,1.1955933011860838,0.0,0.0,0.06831913593669159
single|T7|270|0.855,single,270deg,T7,0.855,0.44850168318962946,8.52153198060296,0.013916443332150284,0.07545421782411853,0.013916443332150284,0.07545421782411853,0.008096694103017592,0.039061196648882884,0.0002716155401760881,0.012466588890951646,0.0016078974425808579,0.02276872904396267,1.5094402171474894,0.0,0.0,0.20324191979819756
single|T7|270|0.938,single,270deg,T7,0.938,0.491936963572673,9.346802307880788,0.015292897713419304,0.08347824624195598,0.015292897713419304,0.08347824624195598,0.008909586397196304,0.04343490421126663,0.0002906166160198731,0.013698660851914261,0.001764264098346957,0.025093027537070434,1.451305884316446,0.0,0.0,0.2430027752001324
single|T7|270|1.5,single,270deg,T7,1.5,0.7869830041912805,14.95267707963433,0.02463732510601284,0.13689277716896256,0.02463732510601284,0.13689277716896256,0.014248139771303743,0.07221828970703112,0.00041991395554600414,0.022476477766748798,0.0028485693079620816,0.04119090830627464,1.9089112819020115,0.0,0.0,0.6603414377053707
single|T7|270|2.0,single,270deg,T7,2.0,1.0499027752596615,19.948152729933568,0.03282511295357288,0.18875847992229755,0.03282511295357288,0.18875847992229755,0.019130509923305006,0.09894418533032098,0.0005100764275175589,0.03043856448530321,0.0038134788749800697,0.05553730837455123,1.5869931018677328,0.0,0.0,1.1372053236741693
single|T7|315|0.25,single,315deg,T7,0.25,0.13157519091824507,2.4999286274466566,0.0077859482013355585,0.025338037762407787,0.0077859482013355585,0.025338037762407787,0.004240679619024096,0.013907591475122908,3.6572686412121942e-06,0.0037423623691462586,0.0007620369030213459,0.009607767681251128,1.2724129775432687,0.0,0.0,0.02289726975098943
single|T7|315|0.5,single,315deg,T7,0.5,0.26314643861809756,4.999782333743854,0.015444664637466554,0.05236440393725065,0.015444664637466554,0.05236440393725065,0.008407915398389833,0.028499990033751216,2.267214981559976e-06,0.007754855205032776,0.0015231032900041575,0.019393994849203212,1.4529966150899112,0.0,0.0,0.12018316884862144
single|T7|315|0.855,single,315deg,T7,0.855,0.44993934006451,8.548847461225689,0.02624462948409438,0.0904964857807586,0.02624462948409438,0.0904964857807586,0.014242689920063795,0.04965390697140697,1.0131838461315838e-06,0.013160785190193975,0.002596167285402573,0.032902416466502035,1.3704747192211597,0.0,0.0,0.3960423623567914
single|T7|315|0.938,single,315deg,T7,0.938,0.49361646288827005,9.378712794877131,0.0287550711602231,0.09956472876264227,0.0287550711602231,0.09956472876264227,0.01559091934387103,0.05455289886284564,8.770042812419519e-06,0.014374608254492872,0.002843227907471907,0.03616000778167361,1.647345327896851,0.0,0.0,0.5036006179081363
single|T7|315|1.5,single,315deg,T7,1.5,0.7858136478607786,14.930459309354793,0.04541046685741933,0.16119419570316224,0.04541046685741933,0.16119419570316224,0.024753208447748528,0.0887780197952611,3.06926493182065e-05,0.022511803791517265,0.004532605291841574,0.05764317357201315,1.8950977663488107,0.0,0.0,0.9293678742304722
single|T7|315|2.0,single,315deg,T7,2.0,1.0421752422356172,19.801329602476727,0.06063299119242781,0.21736131596218863,0.06063299119242781,0.21736131596218863,0.032953024845894095,0.12114334454847925,0.00010388408160026602,0.02996265374404028,0.006047072572608045,0.07722362880805243,1.7996966654636637,0.0,3.2981734855844524,1.4708806619222496
single|T8|0|0.25,single,0deg,T8,0.25,0.13157105906741803,2.4998501222809426,0.008480716287859562,0.029770124456932834,0.008480716287859562,0.029770124456932834,0.00445067916049202,0.015346164900751042,-7.920379194785237e-05,0.003911741773509496,0.000846467761416423,0.00967799968451058,1.3327875888594833,0.0,0.0,0.0027506200244061135
single|T8|0|0.5,single,0deg,T8,0.5,0.2631115456161636,4.9991193667071085,0.016974204567753046,0.05997862219897924,0.016974204567753046,0.05997862219897924,0.008946741496694555,0.03133283935094221,-0.00017890974680515037,0.007673000872232065,0.001682512029485654,0.019317203948984202,1.590925779018962,0.0,0.0,0.033129119595550705
single|T8|0|0.855,single,0deg,T8,0.855,0.44990764987652565,8.548245347653987,0.028998970630140796,0.10288012170036616,0.028998970630140796,0.10288012170036616,0.015255530741537553,0.05422495789242073,-0.00028869022748567426,0.012897941553989663,0.0028631434485159313,0.033044761637842146,1.7988456515917837,0.0,0.0,0.27411097896786635
single|T8|0|0.938,single,0deg,T8,0.938,0.49358163268558886,9.378051021026188,0.0318285389758243,0.11287455796713225,0.0318285389758243,0.11287455796713225,0.016746032016208515,0.05962278002782251,-0.00030719732093513463,0.014120285739139283,0.003139509524075927,0.03617234527900237,1.7407268578081743,0.0,0.0,0.3326926020211987
single|T8|0|1.5,single,0deg,T8,1.5,0.7882319973012294,14.97640794872336,0.050687151451091574,0.1771723670927198,0.050687151451091574,0.1771723670927198,0.02653168145684929,0.0965553890837071,-0.00046078411060476905,0.022233009035776873,0.005006567976737819,0.05780438424149209,1.5929798103073758,0.0,0.0,0.6430548927055707
single|T8|0|2.0,single,0deg,T8,2.0,1.0476814643693086,19.905947823016863,0.06726193234761288,0.2326095472944238,0.06726193234761288,0.2326095472944238,0.03524299336611945,0.12782178698697524,-0.0005557738974517619,0.0289545732277615,0.006617784751240766,0.07573863073434736,1.9319456315063397,0.0,2.7247333020246645,1.0140867268167826
single|T8|45|0.25,single,45deg,T8,0.25,0.13155744545383466,2.4995914636228584,0.0071145500538872895,0.02464319177447465,0.0071145500538872895,0.02464319177447465,0.0038968461874916453,0.013483589384297327,3.017881471816781e-05,0.0033710396578891795,0.0007093550365489254,0.00868737357866926,1.1181097091411207,0.0,0.0,0.004774667528946405
single|T8|45|0.5,single,45deg,T8,0.5,0.2630418874956714,4.997795862417757,0.014444024661697868,0.04985701374266933,0.014444024661697868,0.04985701374266933,0.007864935344033793,0.027300865586206424,4.8578754952629e-05,0.006613093183635521,0.0014355300115820452,0.01752263658882422,1.5234411432439097,0.0,0.0,0.1209059389363977
single|T8|45|0.855,single,45deg,T8,0.855,0.44948346505192277,8.540185835986533,0.02474659643285576,0.08607291742826571,0.02474659643285576,0.08607291742826571,0.013473326079054434,0.04741737011650991,9.410034520562556e-05,0.011250331757333192,0.0024709336036098928,0.0300069780215675,1.753147988848387,0.0,0.0,0.3085381047091301
single|T8|45|0.938,single,45deg,T8,0.938,0.4929591115295462,9.366223119061377,0.027228246698834273,0.0950416437815217,0.027228246698834273,0.0950416437815217,0.01481090557249659,0.052513667691854005,0.00010184998230131076,0.01235949984179995,0.0027186727808530264,0.03291352324297274,1.7840794615176674,0.0,0.0,0.3806443639439081
single|T8|45|1.5,single,45deg,T8,1.5,0.7881466808414056,14.974786935986707,0.04402201430375892,0.1558968915554993,0.04402201430375892,0.1558968915554993,0.023857115950386233,0.08734301394312005,0.00020332691376267597,0.01984536812446052,0.004376256155028943,0.053260794585854684,1.8251237254409662,0.0,0.0,0.6950215662279813
single|T8|45|2.0,single,45deg,T8,2.0,1.0487907770769063,19.92702476446122,0.05915174053033344,0.214254127941854,0.05915174053033344,0.214254127941854,0.032038274723530116,0.11979068790035301,0.0003092771152351373,0.02633214592673817,0.0058912025220670405,0.07128052163001662,1.7699855335904155,0.0,0.15411731729671754,1.141356005927352
single|T8|90|0.25,single,90deg,T8,0.25,0.1315789473684211,2.500000000000001,0.004161737308801861,0.02317756798237024,0.004161737308801861,0.02317756798237024,0.0024106508400630637,0.01156440114620125,9.73518139589157e-05,0.0032068904615091508,0.00047925141470692156,0.006586019401293917,0.7720319406014351,0.0,0.0,0.002433966165253165
single|T8|90|0.5,single,90deg,T8,0.5,0.2631447974834136,4.999751152184857,0.008319409681236057,0.04567649722938273,0.008319409681236057,0.04567649722938273,0.004812703014737851,0.022857975568282767,0.00019756862962523247,0.0063468096780752185,0.000955554028568395,0.013047005092355402,1.2831545127552484,0.0,0.0,0.14517939302503285
single|T8|90|0.855,single,90deg,T8,0.855,0.449985943236753,8.549732921498308,0.014143368219653438,0.07735346862434282,0.014143368219653438,0.07735346862434282,0.00818124184328046,0.03904972298429418,0.000312719137192561,0.010704685198856687,0.0016114066164872737,0.022140069822498987,1.7480447237559966,0.0,0.0,0.2734300549266705
single|T8|90|0.938,single,90deg,T8,0.938,0.4936687444556093,9.379706144656577,0.015516415002038157,0.08534335872053951,0.015516415002038157,0.08534335872053951,0.008952820749517493,0.04274241087057221,0.0003370988831434422,0.011891918540088984,0.0017608607440255386,0.024335992893788794,1.9037467387132831,0.0,0.0,0.3130939272178286
single|T8|90|1.5,single,90deg,T8,1.5,0.7891353202623437,14.993571084984529,0.02456469725668141,0.1359876035408844,0.02456469725668141,0.1359876035408844,0.014233282187860314,0.0693247395508957,0.0005015171588350299,0.01907360096528852,0.002778299573428955,0.03908256235652513,1.6418140646021258,0.0,0.0,0.7635879919991615
single|T8|90|2.0,single,90deg,T8,2.0,1.0514322683111288,19.977213097911445,0.03240849262894856,0.18156482378878241,0.03240849262894856,0.18156482378878241,0.01886763287229851,0.09403349488003523,0.0006215836983539222,0.025680708257371336,0.003650219784110696,0.05176105961948335,1.6712924064473507,0.0,0.0,1.096681703502246
single|T8|135|0.25,single,135deg,T8,0.25,0.13157894736842105,2.5,0.00538277644392841,0.02556970700836249,0.00538277644392841,0.02556970700836249,0.0029788990598275914,0.01311276227391953,0.00011827366333044047,0.003990583278341558,0.0005607472797213298,0.007512709514387039,1.20040703308606,0.0,0.0,0.002433966165253165
single|T8|135|0.5,single,135deg,T8,0.5,0.2631578728347695,4.99999958386062,0.01082135314990209,0.05163274578731167,0.01082135314990209,0.05163274578731167,0.005988472224203656,0.026361636969029364,0.00023844350236692434,0.008150547809943951,0.0011295636574815355,0.014985253654970832,1.5230858971207692,0.0,0.0,0.02397128249438469
single|T8|135|0.855,single,135deg,T8,0.855,0.4499998907981957,8.549997925165718,0.0188843733119929,0.0904602359456136,0.0188843733119929,0.0904602359456136,0.010371668715239566,0.046433985388619384,0.000402498273264779,0.014640050837357645,0.001959827484543382,0.025637066967143463,1.5388357027013964,0.0,0.0,0.21152195686581227
single|T8|135|0.938,single,135deg,T8,0.938,0.4936820982630121,9.37995986699723,0.020714001536241103,0.09972335598726939,0.020714001536241103,0.09972335598726939,0.01138044753688843,0.050902744319499864,0.00043643043086646015,0.016256827989852195,0.0021520464159324737,0.0280515870468811,1.4805567605674916,0.0,0.0,0.2599422439638573
single|T8|135|1.5,single,135deg,T8,1.5,0.7894677294072531,14.999886858737808,0.03299458499274391,0.160270607285143,0.03299458499274391,0.160270607285143,0.018105368617651336,0.08128069206015977,0.000639671647969356,0.026304574344298302,0.0034247192358236034,0.044301752981748016,1.6437255744465655,0.0,0.0,0.6921926732869704
single|T8|135|2.0,single,135deg,T8,2.0,1.0499526232559553,19.94909984186315,0.043973309320326864,0.2142784719184148,0.043973309320326864,0.2142784719184148,0.023984279180985488,0.107788120969815,0.0007980155228174534,0.035565304045871125,0.004517341398029839,0.05823029668552018,1.6499624453326558,0.0,2.1083536637703304,1.192669246703482
single|T8|180|0.25,single,180deg,T8,0.25,0.13157894736842116,2.500000000000002,0.008458069205363827,0.029626057944050353,0.008458069205363827,0.029626057944050353,0.004435922667314235,0.015128492734360566,9.661684404238499e-05,0.0040079431318545316,0.0008426415171203239,0.009563640310510749,0.9275508018167433,0.0,0.0,0.0027999140068318586
single|T8|180|0.5,single,180deg,T8,0.5,0.2631573011099847,4.999988721089709,0.016925623624663252,0.059183483215452325,0.016925623624663252,0.059183483215452325,0.008875803163741976,0.030248127296371594,0.0002150751149215101,0.008173115121362285,0.0016868865395003318,0.018915116042958202,1.9482831373925662,0.0,0.0,0.03261379415674783
single|T8|180|0.855,single,180deg,T8,0.855,0.4499817497367286,8.549653244997844,0.028839739367579956,0.09937846411863863,0.028839739367579956,0.09937846411863863,0.01513813502996254,0.05066001077796642,0.00035841877310200987,0.01417203864158892,0.0028642231951221814,0.03177445537854626,1.7087683074589326,0.0,0.0,0.2471563290883231
single|T8|180|0.938,single,180deg,T8,0.938,0.4936625263889117,9.379588001389322,0.03160515893257286,0.10872250863368628,0.03160515893257286,0.10872250863368628,0.016605950168643302,0.05559532288738966,0.0003917137752566441,0.015566939696927119,0.0031432703512045274,0.03473968967664259,1.4965391322435724,0.0,0.0,0.2620911950705421
single|T8|180|1.5,single,180deg,T8,1.5,0.7891554295627251,14.993953161691778,0.05019865494727656,0.16860690286080346,0.05019865494727656,0.16860690286080346,0.026435697260635257,0.08622794302626684,0.0006521758717268128,0.02526250789339476,0.004991685206376585,0.05367056769884805,1.8543988148683161,0.0,0.0,0.6871556538421915
single|T8|180|2.0,single,180deg,T8,2.0,1.0505007027538622,19.95951335232338,0.0666540175165031,0.21600658356513733,0.0666540175165031,0.21600658356513733,0.03494593181975299,0.11166971200521614,0.000890462812909021,0.03362165036255761,0.006587989176828769,0.0692703359995714,1.7372786126405653,0.0,3.561580305779066,1.1681636183667659
single|T8|225|0.25,single,225deg,T8,0.25,0.13151526690646462,2.4987900712228277,0.0070427522356221895,0.02301655894229829,0.0070427522356221895,0.02301655894229829,0.003873943099473953,0.012435498119828057,-2.880902467143447e-05,0.0032172103958247413,0.0006980623058099183,0.008149579819328734,1.375305827447352,0.0,0.0,0.0027999140068318586
single|T8|225|0.5,single,225deg,T8,0.5,0.26316756855458634,5.000183802537141,0.014002361817295951,0.04567202168945524,0.014002361817295951,0.04567202168945524,0.0076864227842855974,0.024582056782411956,-4.9087914203848385e-05,0.006429609347804316,0.0013872598062027869,0.016035824007754974,1.2222917940431222,0.0,0.0,0.05694279159640881
single|T8|225|0.855,single,225deg,T8,0.855,0.4499824649386744,8.549666833834813,0.023557784561842276,0.07511972553049316,0.023557784561842276,0.07511972553049316,0.012980017658184254,0.04096229754829216,-8.602428373981154e-05,0.010930511020990451,0.0023331855694608697,0.026726768382867166,1.4975613152037432,0.0,0.0,0.2205042099023976
single|T8|225|0.938,single,225deg,T8,0.938,0.49362041533755424,9.37878789141353,0.025803354296851516,0.08224651214619239,0.025803354296851516,0.08224651214619239,0.014206387313360398,0.0448101995646626,-9.202910837336553e-05,0.011977857022002714,0.002557296089620076,0.029175309544697325,1.4699526822750804,0.0,0.0,0.30253201811313063
single|T8|225|1.5,single,225deg,T8,1.5,0.7896548192700731,15.00344156613139,0.04030717361402833,0.12305797246365627,0.04030717361402833,0.12305797246365627,0.022176483627036857,0.06593753721895033,-0.0001817349201490562,0.018163102374850294,0.0039649228208493426,0.04341433213932466,1.580060188746013,0.0,0.0,0.5953444597942658
single|T8|225|2.0,single,225deg,T8,2.0,1.0526892051237122,20.001094897350534,0.05275564285500885,0.1582221063294802,0.05275564285500885,0.1582221063294802,0.029038365547904264,0.08445603679884216,-0.00027690498912870973,0.023503556816605712,0.005218547758407816,0.055969330285630434,1.7685481891819665,0.0,0.0,0.8332935215234027
